# Coding: utf-8
# File format version: 6
# Title: CAMS Radiation Service v4.5 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-12-01T00:00:00.0
# Date end (ISO 8601): 2020-12-02T00:00:00.0
# Latitude (positive North, ISO 19115): 52.5200
# Longitude (positive East, ISO 19115): 13.4000
# Altitude (m): 35.00
# Elevation of CAMS cell (m): 77.29
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2023-04-28
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#12. sza. Solar zenithal angle for the middle of the summarization (deg)
#13. summer/winter split. 1.0 means summer, 0.0 means winter
#14. tco3. Total column content of ozone (Dobson unit)
#15. tcwv. Total column content of water vapour (kg/m2)
#16. AOD BC. Partial aerosol optical depth at 550 nm for black carbon
#17. AOD DU. Partial aerosol optical depth at 550 nm for dust
#18. AOD SS. Partial aerosol optical depth at 550 nm for sea salt
#19. AOD OR. Partial aerosol optical depth at 550 nm for organic matter
#20. AOD SU. Partial aerosol optical depth at 550 nm for sulphate
#21. AOD NI. Partial aerosol optical depth at 550 nm for nitrate
#22. AOD AM. Partial aerosol optical depth at 550 nm for ammonium
#23. alpha. Angstroem coefficient for aerosol. Obsolete (value is always nan)
#24. Snow_probability of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#25. fiso. MODIS-like BRDF parameter fiso
#26. fvol. MODIS-like BRDF parameter fvol
#27. fgeo. MODIS-like BRDF parameter fgeo
#28. albedo. Ground albedo
#29. Cloud optical depth (value from 0 to 500, value of the nearest acquisition time of the pixel) nan=no value
#30. Cloud coverage of the pixel (percentage from 0 to 100, value of the nearest acquisition time of the pixel) -1=no value
#31. Cloud type (value of the nearest acquisition time of the pixel) -1=no value 0=no clouds 5=low-level cloud 6=medium-level cloud 7=high-level cloud 8=thin cloud
#32. GHI no corr. Global irradiation without bias correction on horizontal plane at ground level (obsolete)
#33. BHI no corr. Beam irradiation without bias correction on horizontal plane at ground level (obsolete)
#34. DHI no corr. Diffuse irradiation without bias correction on horizontal plane at ground level (obsolete)
#35. BNI no corr. Beam irradiation without bias correction on mobile plane following the sun at normal incidence (obsolete)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability;sza;summer/winter split;tco3;tcwv;AOD BC;AOD DU;AOD SS;AOD OR;AOD SU;AOD NI;AOD AM;alpha;Snow probability;fiso;fvol;fgeo;albedo;Cloud optical depth;Cloud coverage;Cloud type;GHI no corr;BHI no corr;DHI no corr;BNI no corr
2020-12-01T12:27:00.0/2020-12-01T12:28:00.0;5.2175;3.2407;2.3853;0.8553;10.6713;1.7951;0.0525;1.7426;0.2349;1.0000;77.0838;0.0328;324.6891;13.9904;0.0019;0.0002;0.0008;0.0377;0.0107;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1273;4.230000;90;5;1.7951;0.0525;1.7426;0.2349
2020-12-01T12:28:00.0/2020-12-01T12:29:00.0;5.1949;3.2227;2.3693;0.8534;10.6459;1.7784;0.0497;1.7287;0.2233;1.0000;77.1407;0.0328;324.6787;13.9901;0.0019;0.0002;0.0008;0.0377;0.0107;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1274;4.230000;90;5;1.7784;0.0497;1.7287;0.2233
2020-12-01T12:29:00.0/2020-12-01T12:30:00.0;5.1721;3.2046;2.3532;0.8514;10.6202;1.7617;0.0469;1.7148;0.2118;1.0000;77.1981;0.0327;324.6683;13.9899;0.0019;0.0002;0.0008;0.0377;0.0107;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1274;4.230000;90;5;1.7617;0.0469;1.7148;0.2118
2020-12-01T12:30:00.0/2020-12-01T12:31:00.0;5.1491;3.1863;2.3370;0.8494;10.5940;1.7450;0.0442;1.7008;0.2004;1.0000;77.2562;0.0327;324.6578;13.9896;0.0019;0.0002;0.0008;0.0377;0.0107;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1275;4.230000;90;5;1.7450;0.0442;1.7008;0.2004
2020-12-01T12:31:00.0/2020-12-01T12:32:00.0;5.1258;3.1679;2.3206;0.8473;10.5675;1.7283;0.0415;1.6868;0.1889;1.0000;77.3147;0.0327;324.6474;13.9893;0.0019;0.0002;0.0008;0.0378;0.0107;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1275;4.230000;90;5;1.7283;0.0415;1.6868;0.1889
2020-12-01T12:32:00.0/2020-12-01T12:33:00.0;5.1023;3.1493;2.3041;0.8452;10.5407;1.7115;0.0388;1.6727;0.1776;1.0000;77.3739;0.0327;324.6370;13.9890;0.0019;0.0002;0.0008;0.0378;0.0107;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1276;4.230000;90;5;1.7115;0.0388;1.6727;0.1776
2020-12-01T12:33:00.0/2020-12-01T12:34:00.0;5.0785;3.1305;2.2874;0.8431;10.5134;1.6948;0.0362;1.6586;0.1663;1.0000;77.4336;0.0327;324.6266;13.9887;0.0019;0.0002;0.0008;0.0378;0.0108;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1276;4.230000;90;5;1.6948;0.0362;1.6586;0.1663
2020-12-01T12:34:00.0/2020-12-01T12:35:00.0;5.0546;3.1115;2.2706;0.8409;10.4858;1.6780;0.0336;1.6445;0.1550;1.0000;77.4939;0.0327;324.6161;13.9885;0.0019;0.0002;0.0008;0.0379;0.0108;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1276;5.100000;89;5;1.6780;0.0336;1.6445;0.1550
2020-12-01T12:35:00.0/2020-12-01T12:36:00.0;5.0304;3.0924;2.2537;0.8387;10.4577;1.6613;0.0310;1.6303;0.1438;1.0000;77.5547;0.0327;324.6057;13.9882;0.0019;0.0002;0.0008;0.0379;0.0108;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1277;5.100000;89;5;1.6613;0.0310;1.6303;0.1438
2020-12-01T12:36:00.0/2020-12-01T12:37:00.0;5.0059;3.0732;2.2367;0.8365;10.4293;1.6445;0.0284;1.6160;0.1326;1.0000;77.6161;0.0327;324.5953;13.9879;0.0019;0.0002;0.0008;0.0379;0.0108;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1277;5.100000;89;5;1.6445;0.0284;1.6160;0.1326
2020-12-01T12:37:00.0/2020-12-01T12:38:00.0;4.9813;3.0537;2.2195;0.8342;10.4005;1.6277;0.0259;1.6018;0.1215;1.0000;77.6780;0.0327;324.5849;13.9876;0.0019;0.0002;0.0008;0.0379;0.0108;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1278;5.100000;89;5;1.6277;0.0259;1.6018;0.1215
2020-12-01T12:38:00.0/2020-12-01T12:39:00.0;4.9564;3.0341;2.2022;0.8319;10.3712;1.6109;0.0235;1.5874;0.1105;1.0000;77.7405;0.0327;324.5744;13.9874;0.0019;0.0002;0.0008;0.0380;0.0108;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1278;5.100000;89;5;1.6109;0.0235;1.5874;0.1105
2020-12-01T12:39:00.0/2020-12-01T12:40:00.0;4.9313;3.0144;2.1848;0.8296;10.3416;1.5941;0.0210;1.5731;0.0995;1.0000;77.8036;0.0327;324.5640;13.9871;0.0019;0.0002;0.0008;0.0380;0.0109;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1279;5.100000;89;5;1.5941;0.0210;1.5731;0.0995
2020-12-01T12:40:00.0/2020-12-01T12:41:00.0;4.9060;2.9945;2.1673;0.8272;10.3115;1.5773;0.0186;1.5587;0.0886;1.0000;77.8672;0.0327;324.5536;13.9868;0.0019;0.0002;0.0008;0.0380;0.0109;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1279;5.100000;89;5;1.5773;0.0186;1.5587;0.0886
2020-12-01T12:41:00.0/2020-12-01T12:42:00.0;4.8804;2.9744;2.1496;0.8248;10.2810;1.5611;0.0164;1.5448;0.0784;1.0000;77.9313;0.0327;324.5432;13.9865;0.0019;0.0002;0.0008;0.0381;0.0109;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1280;5.100000;89;5;1.5611;0.0164;1.5448;0.0784
2020-12-01T12:42:00.0/2020-12-01T12:43:00.0;4.8547;2.9542;2.1318;0.8224;10.2501;1.5538;0.0163;1.5374;0.0786;1.0000;77.9960;0.0327;324.5327;13.9863;0.0019;0.0002;0.0008;0.0381;0.0109;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1280;5.100000;89;5;1.5538;0.0163;1.5374;0.0786
2020-12-01T12:43:00.0/2020-12-01T12:44:00.0;4.8287;2.9338;2.1139;0.8199;10.2188;1.5463;0.0163;1.5300;0.0787;1.0000;78.0613;0.0327;324.5223;13.9860;0.0019;0.0002;0.0008;0.0381;0.0109;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1280;5.100000;89;5;1.5463;0.0163;1.5300;0.0787
2020-12-01T12:44:00.0/2020-12-01T12:45:00.0;4.8024;2.9133;2.0959;0.8174;10.1870;1.5386;0.0162;1.5224;0.0789;1.0000;78.1271;0.0327;324.5119;13.9857;0.0019;0.0002;0.0008;0.0381;0.0109;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1281;5.100000;89;5;1.5386;0.0162;1.5224;0.0789
2020-12-01T12:45:00.0/2020-12-01T12:46:00.0;4.7760;2.8926;2.0778;0.8148;10.1547;1.5309;0.0162;1.5147;0.0790;1.0000;78.1934;0.0327;324.5015;13.9854;0.0019;0.0002;0.0008;0.0382;0.0110;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1281;5.100000;89;5;1.5309;0.0162;1.5147;0.0790
2020-12-01T12:46:00.0/2020-12-01T12:47:00.0;4.7493;2.8718;2.0595;0.8123;10.1221;1.5230;0.0161;1.5069;0.0792;1.0000;78.2603;0.0327;324.4910;13.9851;0.0019;0.0002;0.0008;0.0382;0.0110;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1282;5.100000;89;5;1.5230;0.0161;1.5069;0.0792
2020-12-01T12:47:00.0/2020-12-01T12:48:00.0;4.7224;2.8508;2.0411;0.8096;10.0889;1.5150;0.0160;1.4989;0.0793;1.0000;78.3277;0.0327;324.4806;13.9849;0.0019;0.0002;0.0008;0.0382;0.0110;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1282;5.100000;89;5;1.5150;0.0160;1.4989;0.0793
2020-12-01T12:48:00.0/2020-12-01T12:49:00.0;4.6953;2.8296;2.0227;0.8070;10.0553;1.5068;0.0160;1.4909;0.0795;1.0000;78.3956;0.0327;324.4702;13.9846;0.0019;0.0002;0.0008;0.0382;0.0110;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1283;5.100000;89;5;1.5068;0.0160;1.4909;0.0795
2020-12-01T12:49:00.0/2020-12-01T12:50:00.0;4.6680;2.8083;2.0041;0.8043;10.0213;1.4986;0.0159;1.4827;0.0796;1.0000;78.4641;0.0327;324.4598;13.9843;0.0019;0.0002;0.0008;0.0383;0.0110;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1283;4.600000;88;5;1.4986;0.0159;1.4827;0.0796
2020-12-01T12:50:00.0/2020-12-01T12:51:00.0;4.6404;2.7869;1.9854;0.8015;9.9868;1.4902;0.0158;1.4744;0.0797;1.0000;78.5331;0.0327;324.4493;13.9840;0.0019;0.0002;0.0008;0.0383;0.0110;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1284;4.600000;88;5;1.4902;0.0158;1.4744;0.0797
2020-12-01T12:51:00.0/2020-12-01T12:52:00.0;4.6127;2.7653;1.9666;0.7987;9.9517;1.4817;0.0158;1.4659;0.0798;1.0000;78.6027;0.0327;324.4389;13.9838;0.0019;0.0002;0.0008;0.0383;0.0111;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1284;4.600000;88;5;1.4817;0.0158;1.4659;0.0798
2020-12-01T12:52:00.0/2020-12-01T12:53:00.0;4.5847;2.7436;1.9477;0.7959;9.9162;1.4730;0.0157;1.4573;0.0799;1.0000;78.6728;0.0327;324.4285;13.9835;0.0019;0.0002;0.0008;0.0384;0.0111;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1285;4.600000;88;5;1.4730;0.0157;1.4573;0.0799
2020-12-01T12:53:00.0/2020-12-01T12:54:00.0;4.5564;2.7217;1.9287;0.7930;9.8803;1.4643;0.0156;1.4487;0.0800;1.0000;78.7434;0.0327;324.4181;13.9832;0.0019;0.0002;0.0008;0.0384;0.0111;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1285;4.600000;88;5;1.4643;0.0156;1.4487;0.0800
2020-12-01T12:54:00.0/2020-12-01T12:55:00.0;4.5280;2.6997;1.9096;0.7901;9.8438;1.4554;0.0155;1.4399;0.0801;1.0000;78.8145;0.0327;324.4076;13.9829;0.0019;0.0002;0.0008;0.0384;0.0111;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1285;4.600000;88;5;1.4554;0.0155;1.4399;0.0801
2020-12-01T12:55:00.0/2020-12-01T12:56:00.0;4.4994;2.6775;1.8903;0.7872;9.8068;1.4464;0.0155;1.4309;0.0802;1.0000;78.8862;0.0327;324.3972;13.9827;0.0019;0.0002;0.0008;0.0384;0.0111;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1286;4.600000;88;5;1.4464;0.0155;1.4309;0.0802
2020-12-01T12:56:00.0/2020-12-01T12:57:00.0;4.4705;2.6552;1.8710;0.7842;9.7693;1.4372;0.0154;1.4218;0.0802;1.0000;78.9584;0.0327;324.3868;13.9824;0.0019;0.0002;0.0008;0.0385;0.0111;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1286;4.600000;88;5;1.4372;0.0154;1.4218;0.0802
2020-12-01T12:57:00.0/2020-12-01T12:58:00.0;4.4414;2.6328;1.8516;0.7812;9.7313;1.4274;0.0151;1.4123;0.0795;1.0000;79.0311;0.0327;324.3764;13.9821;0.0020;0.0002;0.0008;0.0385;0.0112;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1287;4.600000;88;5;1.4274;0.0151;1.4123;0.0795
2020-12-01T12:58:00.0/2020-12-01T12:59:00.0;4.4121;2.6102;1.8321;0.7781;9.6927;1.4175;0.0149;1.4026;0.0788;1.0000;79.1044;0.0327;324.3659;13.9818;0.0020;0.0002;0.0008;0.0385;0.0112;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1287;4.600000;88;5;1.4175;0.0149;1.4026;0.0788
2020-12-01T12:59:00.0/2020-12-01T13:00:00.0;4.3826;2.5875;1.8125;0.7750;9.6537;1.4075;0.0146;1.3928;0.0780;1.0000;79.1781;0.0327;324.3555;13.9815;0.0020;0.0002;0.0008;0.0385;0.0112;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1288;4.600000;88;5;1.4075;0.0146;1.3928;0.0780
2020-12-01T13:00:00.0/2020-12-01T13:01:00.0;4.3529;2.5647;1.7928;0.7718;9.6140;1.3973;0.0144;1.3829;0.0773;1.0000;79.2524;0.0327;324.3451;13.9813;0.0020;0.0002;0.0008;0.0386;0.0112;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1288;4.600000;88;5;1.3973;0.0144;1.3829;0.0773
2020-12-01T13:01:00.0/2020-12-01T13:02:00.0;4.3229;2.5417;1.7731;0.7686;9.5739;1.3871;0.0142;1.3729;0.0765;1.0000;79.3272;0.0327;324.3347;13.9810;0.0020;0.0002;0.0008;0.0386;0.0112;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1289;4.600000;88;5;1.3871;0.0142;1.3729;0.0765
2020-12-01T13:02:00.0/2020-12-01T13:03:00.0;4.2928;2.5186;1.7532;0.7653;9.5331;1.3767;0.0139;1.3628;0.0758;1.0000;79.4025;0.0327;324.3242;13.9807;0.0020;0.0002;0.0008;0.0386;0.0112;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1289;4.600000;88;5;1.3767;0.0139;1.3628;0.0758
2020-12-01T13:03:00.0/2020-12-01T13:04:00.0;4.2624;2.4953;1.7333;0.7620;9.4918;1.3662;0.0137;1.3525;0.0751;1.0000;79.4784;0.0327;324.3138;13.9804;0.0020;0.0002;0.0008;0.0387;0.0113;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1289;4.600000;88;5;1.3662;0.0137;1.3525;0.0751
2020-12-01T13:04:00.0/2020-12-01T13:05:00.0;4.2318;2.4719;1.7132;0.7587;9.4500;1.3557;0.0135;1.3422;0.0743;1.0000;79.5547;0.0327;324.3034;13.9802;0.0020;0.0002;0.0008;0.0387;0.0113;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1290;4.200000;82;5;1.3557;0.0135;1.3422;0.0743
2020-12-01T13:05:00.0/2020-12-01T13:06:00.0;4.2010;2.4484;1.6931;0.7553;9.4075;1.3450;0.0132;1.3317;0.0736;1.0000;79.6316;0.0327;324.2930;13.9799;0.0020;0.0002;0.0008;0.0387;0.0113;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1290;4.200000;82;5;1.3450;0.0132;1.3317;0.0736
2020-12-01T13:06:00.0/2020-12-01T13:07:00.0;4.1700;2.4248;1.6730;0.7519;9.3645;1.3341;0.0130;1.3211;0.0728;1.0000;79.7089;0.0327;324.2825;13.9796;0.0020;0.0002;0.0008;0.0387;0.0113;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1291;4.200000;82;5;1.3341;0.0130;1.3211;0.0728
2020-12-01T13:07:00.0/2020-12-01T13:08:00.0;4.1388;2.4011;1.6527;0.7484;9.3208;1.3232;0.0128;1.3104;0.0721;1.0000;79.7868;0.0327;324.2721;13.9793;0.0020;0.0002;0.0008;0.0388;0.0113;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1291;4.200000;82;5;1.3232;0.0128;1.3104;0.0721
2020-12-01T13:08:00.0/2020-12-01T13:09:00.0;4.1074;2.3772;1.6324;0.7448;9.2766;1.3122;0.0126;1.2996;0.0713;1.0000;79.8652;0.0327;324.2617;13.9791;0.0020;0.0002;0.0008;0.0388;0.0113;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1292;4.200000;82;5;1.3122;0.0126;1.2996;0.0713
2020-12-01T13:09:00.0/2020-12-01T13:10:00.0;4.0758;2.3532;1.6119;0.7412;9.2317;1.3010;0.0123;1.2887;0.0706;1.0000;79.9441;0.0327;324.2513;13.9788;0.0020;0.0002;0.0008;0.0388;0.0114;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1292;4.200000;82;5;1.3010;0.0123;1.2887;0.0706
2020-12-01T13:10:00.0/2020-12-01T13:11:00.0;4.0439;2.3291;1.5915;0.7376;9.1862;1.2898;0.0121;1.2777;0.0698;1.0000;80.0234;0.0327;324.2408;13.9785;0.0020;0.0002;0.0008;0.0389;0.0114;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1292;4.200000;82;5;1.2898;0.0121;1.2777;0.0698
2020-12-01T13:11:00.0/2020-12-01T13:12:00.0;4.0119;2.3048;1.5709;0.7339;9.1401;1.2796;0.0124;1.2672;0.0722;1.0000;80.1033;0.0327;324.2304;13.9782;0.0020;0.0002;0.0008;0.0389;0.0114;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1293;4.200000;82;5;1.2796;0.0124;1.2672;0.0722
2020-12-01T13:12:00.0/2020-12-01T13:13:00.0;3.9796;2.2805;1.5503;0.7302;9.0933;1.2861;0.0205;1.2656;0.1203;1.0000;80.1837;0.0327;324.2200;13.9779;0.0020;0.0002;0.0008;0.0389;0.0114;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1293;4.200000;82;5;1.2861;0.0205;1.2656;0.1203
2020-12-01T13:13:00.0/2020-12-01T13:14:00.0;3.9471;2.2560;1.5297;0.7264;9.0459;1.2921;0.0284;1.2637;0.1680;1.0000;80.2646;0.0327;324.2096;13.9777;0.0020;0.0002;0.0008;0.0389;0.0114;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1294;4.200000;82;5;1.2921;0.0284;1.2637;0.1680
2020-12-01T13:14:00.0/2020-12-01T13:15:00.0;3.9144;2.2314;1.5089;0.7225;8.9978;1.2977;0.0361;1.2616;0.2151;1.0000;80.3460;0.0326;324.1991;13.9774;0.0020;0.0002;0.0008;0.0390;0.0114;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1294;4.200000;82;5;1.2977;0.0361;1.2616;0.2151
2020-12-01T13:15:00.0/2020-12-01T13:16:00.0;3.8816;2.2067;1.4881;0.7186;8.9490;1.3027;0.0435;1.2592;0.2617;1.0000;80.4278;0.0326;324.1887;13.9771;0.0020;0.0002;0.0008;0.0390;0.0115;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1294;4.200000;82;5;1.3027;0.0435;1.2592;0.2617
2020-12-01T13:16:00.0/2020-12-01T13:17:00.0;3.8485;2.1819;1.4673;0.7147;8.8996;1.3073;0.0507;1.2565;0.3078;1.0000;80.5102;0.0326;324.1783;13.9768;0.0020;0.0002;0.0008;0.0390;0.0115;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1295;4.200000;82;5;1.3073;0.0507;1.2565;0.3078
2020-12-01T13:17:00.0/2020-12-01T13:18:00.0;3.8152;2.1570;1.4464;0.7106;8.8494;1.3113;0.0577;1.2536;0.3532;1.0000;80.5930;0.0326;324.1679;13.9766;0.0020;0.0002;0.0008;0.0390;0.0115;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1295;4.200000;82;5;1.3113;0.0577;1.2536;0.3532
2020-12-01T13:18:00.0/2020-12-01T13:19:00.0;3.7817;2.1320;1.4255;0.7066;8.7986;1.3149;0.0645;1.2503;0.3982;1.0000;80.6763;0.0326;324.1574;13.9763;0.0020;0.0002;0.0008;0.0391;0.0115;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1295;4.200000;82;5;1.3149;0.0645;1.2503;0.3982
2020-12-01T13:19:00.0/2020-12-01T13:20:00.0;3.7480;2.1069;1.4045;0.7024;8.7470;1.3179;0.0711;1.2468;0.4425;1.0000;80.7602;0.0326;324.1470;13.9760;0.0020;0.0002;0.0008;0.0391;0.0115;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1296;1.830000;74;5;1.3179;0.0711;1.2468;0.4425
2020-12-01T13:20:00.0/2020-12-01T13:21:00.0;3.7141;2.0817;1.3834;0.6983;8.6947;1.3204;0.0774;1.2431;0.4863;1.0000;80.8445;0.0326;324.1366;13.9757;0.0020;0.0002;0.0008;0.0391;0.0115;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1296;1.830000;74;5;1.3204;0.0774;1.2431;0.4863
2020-12-01T13:21:00.0/2020-12-01T13:22:00.0;3.6800;2.0564;1.3624;0.6940;8.6416;1.3224;0.0835;1.2390;0.5294;1.0000;80.9293;0.0326;324.1262;13.9755;0.0020;0.0002;0.0008;0.0392;0.0116;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1296;1.830000;74;5;1.3224;0.0835;1.2390;0.5294
2020-12-01T13:22:00.0/2020-12-01T13:23:00.0;3.6457;2.0310;1.3413;0.6897;8.5878;1.3240;0.0893;1.2346;0.5719;1.0000;81.0145;0.0326;324.1157;13.9752;0.0020;0.0002;0.0008;0.0392;0.0116;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1297;1.830000;74;5;1.3240;0.0893;1.2346;0.5719
2020-12-01T13:23:00.0/2020-12-01T13:24:00.0;3.6112;2.0055;1.3201;0.6854;8.5332;1.3250;0.0950;1.2300;0.6138;1.0000;81.1003;0.0326;324.1053;13.9749;0.0020;0.0002;0.0008;0.0392;0.0116;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1297;1.830000;74;5;1.3250;0.0950;1.2300;0.6138
2020-12-01T13:24:00.0/2020-12-01T13:25:00.0;3.5765;1.9799;1.2990;0.6809;8.4778;1.3255;0.1004;1.2251;0.6551;1.0000;81.1865;0.0326;324.0949;13.9746;0.0020;0.0002;0.0008;0.0392;0.0116;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1297;1.830000;74;5;1.3255;0.1004;1.2251;0.6551
2020-12-01T13:25:00.0/2020-12-01T13:26:00.0;3.5415;1.9542;1.2778;0.6765;8.4216;1.3255;0.1056;1.2199;0.6957;1.0000;81.2732;0.0326;324.0845;13.9743;0.0020;0.0002;0.0008;0.0393;0.0116;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1298;1.830000;74;5;1.3255;0.1056;1.2199;0.6957
2020-12-01T13:26:00.0/2020-12-01T13:27:00.0;3.5064;1.9284;1.2565;0.6719;8.3647;1.3241;0.1100;1.2140;0.7326;1.0000;81.3604;0.0326;324.0740;13.9741;0.0020;0.0002;0.0008;0.0393;0.0116;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1298;1.830000;74;5;1.3241;0.1100;1.2140;0.7326
2020-12-01T13:27:00.0/2020-12-01T13:28:00.0;3.4711;1.9026;1.2353;0.6673;8.3069;1.3100;0.1077;1.2023;0.7241;1.0000;81.4480;0.0326;324.0636;13.9738;0.0020;0.0002;0.0008;0.0393;0.0117;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1298;1.830000;74;5;1.3100;0.1077;1.2023;0.7241
2020-12-01T13:28:00.0/2020-12-01T13:29:00.0;3.4356;1.8767;1.2140;0.6626;8.2483;1.2957;0.1053;1.1904;0.7155;1.0000;81.5361;0.0326;324.0532;13.9735;0.0020;0.0002;0.0008;0.0394;0.0117;0.0000;0.0000;nan;0;0.1177;0.0604;0.0141;0.1298;1.830000;74;5;1.2957;0.1053;1.1904;0.7155
